word,translation,phonetic,pos,tag,total,spoken_ratio,academic_ratio,cefr_standard,difficulty_level,learning_level,dataset_type
floss,"n. 丝棉, 乱丝",(flɒs),n,toefl,292,0.0993150684931506,0.0753424657534246,A2,2,初级,toefl
internationalization,"n. 国际化, 国际共管\n[经] 国际化","(intә, næʃәnәlai'zeiʃәn)",n,toefl,292,0.0308219178082191,0.773972602739726,C1,5,高级,toefl
endogenous,"a. 内源的\n[医] 内生的, 内原的",(en'dɔdʒәnәs),j,toefl,291,0.0068728522336769,0.8934707903780069,B2,4,中级,toefl
distillery,"n. 蒸馏室, 酿酒厂, 酒厂\n[化] 酒厂; 造酒厂",(dis'tilәri),n,toefl,291,0.0687285223367697,0.1786941580756013,B2,4,中级,toefl
middleweight,n. 中量级拳击选手,('mid(ә)lweit),n,toefl,291,0.0652920962199312,0.0068728522336769,B2,4,中级,toefl
birthmark,"n. 胎记, 胎痣\n[医] 胎记, 胎痣",('bә:θmɑ:k),n,toefl,291,0.0652920962199312,0.1065292096219931,B2,4,中级,toefl
high-paying,,(),j,toefl,291,0.1718213058419244,0.0962199312714776,B2,4,中级,toefl
womanly,a. 像女人的；有女子气质的,('wumәnli),j,toefl,291,0.0446735395189003,0.140893470790378,B1,3,中级,toefl
qubit,abbr. 量子位（quantum bit，量子计算器中的最小信息单位）,(),n,toefl,291,0.0068728522336769,0.7044673539518901,A2,2,初级,toefl
propagandist,"n. 宣传者\na. 宣传的, 宣传者的",(.prɒpә'gændist),n,toefl,291,0.1168384879725085,0.4707903780068728,B2,4,中级,toefl
receding,v. 逐渐远离( recede的现在分词 ); 向后倾斜; 自原处后退或避开别人的注视; 尤指问题,(riˈsi:dɪŋ),j,toefl,291,0.0274914089347079,0.1134020618556701,B1,3,中级,toefl
headroom,"n. 净空, 车身内部高度",('hedru:m),n,toefl,291,0.0206185567010309,0.0274914089347079,B1,3,中级,toefl
yap,"vi. 狂吠, 瞎扯, 责骂\nn. 狂吠, 狂吠声, 废话, 乖戾的人",(jæp),v,toefl,291,0.0549828178694158,0.0206185567010309,A1,1,初级,toefl
wall-to-wall,"a. 铺满整个地板的, 无处不在的",(),j,toefl,291,0.2061855670103092,0.0274914089347079,B2,4,中级,toefl
guesthouse,"n. 宾馆, 高级寄宿舍, 招待所",('^esthajs),n,toefl,291,0.0618556701030927,0.0687285223367697,B2,4,中级,toefl
integer,"n. 完整的事物, 整体, 整数\n[计] 整数, 整型",('intidʒә),n,toefl,290,0.0344827586206896,0.803448275862069,B1,3,中级,toefl
droid,n. 机器人,(drɔid),n,toefl,290,0.0103448275862068,0.0034482758620689,A2,2,初级,toefl
undetectable,"a. 无法觉察的, 无法发现的",('ʌndi'tektәbl),j,toefl,290,0.1068965517241379,0.2103448275862069,B2,4,中级,toefl
unhinge,"vt. 取下...的绞链, 拉开, 搅乱, 使分开",(.ʌn'hindʒ),v,toefl,290,0.0689655172413793,0.1413793103448276,B1,3,中级,toefl
conciliation,"n. 说服, 安抚, 抚慰, 调和\n[经] 调解",(kәn.sili'eiʃәn),n,toefl,290,0.1103448275862069,0.4413793103448276,B2,4,中级,toefl
steelworker,n. 炼钢工人,('sti:lwә:kә),n,toefl,290,0.2103448275862069,0.1206896551724138,B2,4,中级,toefl
rediscovery,n. 重新发现,(.ri:dis'kʌvәri),n,toefl,290,0.0379310344827586,0.4586206896551724,B2,4,中级,toefl
voyeur,n. 偷看下流场面的人,(vwɑ:'j\\\\:(r)),n,toefl,290,0.1551724137931034,0.1413793103448276,B1,3,中级,toefl
septum,n. 隔膜\n[化] 隔膜; 隔片; 隔墙; 隔板,('septәm),n,toefl,290,0.0275862068965517,0.8,B1,3,中级,toefl
misogyny,"n. 厌恶女人\n[医] 厌女症, 厌恶女人",(mai'sɒdʒini),n,toefl,290,0.1034482758620689,0.3482758620689655,B1,3,中级,toefl
prosthetics,"n. 修复学\n[医] 修复学, 装补学(假肢, 假眼, 假牙)",(prɒs'θetiks),n,toefl,290,0.1310344827586207,0.5275862068965518,B2,4,中级,toefl
professed,"a. 明言的, 专职的, 宣誓后入教的",(prә'fest),j,toefl,290,0.0551724137931034,0.4586206896551724,B2,4,中级,toefl
republicanism,n. 共和主义,(ri'pʌblikәnizm),n,toefl,290,0.1068965517241379,0.5379310344827586,C1,5,高级,toefl
excavator,"n. 开凿者, 开凿机, 挖土机\n[医] 挖器, 剜器",('ekskәveitә),n,toefl,290,0.0172413793103448,0.4620689655172413,B2,4,中级,toefl
snobbery,"n. 谄上欺下, 势利",('snɒbәri),n,toefl,289,0.1314878892733564,0.1349480968858131,B1,3,中级,toefl
well-written,,(),j,toefl,289,0.1626297577854671,0.2352941176470588,B2,4,中级,toefl
seltzer,"n. 仿制的矿泉水, 苏打水",('seltsә),n,toefl,289,0.0622837370242214,0.1280276816608996,B1,3,中级,toefl
anti-semite,,(),n,toefl,289,0.3356401384083045,0.1833910034602076,B2,4,中级,toefl
co-defendant,[法] 共同被告,(),n,toefl,289,0.3806228373702422,0.0484429065743944,B2,4,中级,toefl
stunner,"n. 令人震惊的事物, 绝妙的东西, 出色的人",('stʌnә),n,toefl,289,0.1038062283737024,0.0138408304498269,B1,3,中级,toefl
esophageal,a. 食管\n[医] 食管的,"(i(:), sɔfә'dʒi(:)әl)",j,toefl,289,0.0484429065743944,0.5882352941176471,B2,4,中级,toefl
emitter,"n. 发射体, 发射极\n[计] 发射极; 发射器",(i'mitә),n,toefl,289,0.0484429065743944,0.4117647058823529,B1,3,中级,toefl
perfusion,"n. 灌注, 充满\n[医] 灌注",(pә:'fju:ʒәn),n,toefl,289,0.0,0.9653979238754326,B2,4,中级,toefl
helpfully,adv. 有用地；有益地,(),r,toefl,289,0.0415224913494809,0.1384083044982699,B2,4,中级,toefl
stillborn,"a. 生下来已死的, 死产的\n[医] 死产的",('stilbɒ:n),j,toefl,288,0.1736111111111111,0.1736111111111111,B2,4,中级,toefl
remodeling,n. 重塑；改建；重构（remodel进行式）,(),n,toefl,288,0.0381944444444444,0.2256944444444444,B2,4,中级,toefl
playlist,n. 播放列表；演出剧目表,('pleilist),n,toefl,288,0.0729166666666666,0.0381944444444444,B1,3,中级,toefl
merged,v. 合并；融合（merge的过去分词）,(),j,toefl,288,0.0902777777777777,0.1909722222222222,B1,3,中级,toefl
in-flight,a. 在飞行中的,('in'flait),j,toefl,288,0.15625,0.1111111111111111,B2,4,中级,toefl
waveform,[计] 波形,('weivfɔ:m),n,toefl,288,0.0,0.8368055555555556,B1,3,中级,toefl
eponymous,a. 齐名的,(i'pɒnimәs),j,toefl,288,0.0138888888888888,0.2534722222222222,B2,4,中级,toefl
rotisserie,"n. 烤肉店, 烤肉铺, 轮转烤肉器",(rәu'tisәri:),n,toefl,287,0.0452961672473867,0.0069686411149825,B2,4,中级,toefl
monofilament,n. 单丝\n[化] 单丝,('mɔnәu'filәmәnt),n,toefl,287,0.0139372822299651,0.2857142857142857,B2,4,中级,toefl
histologic,a. 组织学,(),j,toefl,287,0.0,0.9930313588850174,B2,4,中级,toefl
fluently,adv. 流利地；通畅地,(),r,toefl,287,0.1010452961672473,0.313588850174216,B1,3,中级,toefl
fixed-income,a. 固定收入的,('fɪkst'ɪŋkʌm),j,toefl,287,0.0209059233449477,0.0069686411149825,B2,4,中级,toefl
sixty-eight,六十八,(),m,toefl,287,0.2752613240418118,0.2578397212543554,B2,4,中级,toefl
candlelit,"a. （房间、饭桌）点蜡烛的, 用烛光照明的",(ˈkændllɪt),j,toefl,287,0.0383275261324041,0.0174216027874564,B2,4,中级,toefl
unbearably,"adv. 不能忍受地, 无法容忍地; 慌",(ʌn'beərəblɪ),r,toefl,287,0.048780487804878,0.073170731707317,B2,4,中级,toefl
eroticism,"n. 性爱倾向, 性欲亢进\n[医] 性欲, 色情",(i'rɒtisizm),n,toefl,287,0.0452961672473867,0.4216027874564459,B2,4,中级,toefl
airtime,电影或电视节目开始的时间,('eәtaim),n,toefl,287,0.2125435540069686,0.0836236933797909,B1,3,中级,toefl
ultramarine,"a. 在海那边的, 在海外的, 佛青的, 深蓝的\nn. 佛青色, 深蓝色","(, ʌltrәmә'ri:n)",j,toefl,287,0.0,0.0034843205574912,B2,4,中级,toefl
factually,adv. 真实地；确实地,(),r,toefl,287,0.4285714285714285,0.2508710801393728,B2,4,中级,toefl
rightness,"n. 廉正, 正直, 公正, 正确性",('raitnis),n,toefl,286,0.0664335664335664,0.3356643356643357,B2,4,中级,toefl
godless,"a. 不信神的, 无神论者的, 罪恶的, 邪恶的",('gɒdlis),j,toefl,286,0.0699300699300699,0.2902097902097902,B1,3,中级,toefl
midge,"n. 蠓, 侏儒\n[医] 蠓, 蚋",(midʒ),n,toefl,286,0.0804195804195804,0.2097902097902098,A2,2,初级,toefl
fructose,n. 果糖\n[化] 果糖; 左旋糖,('frʌktәus),n,toefl,286,0.1748251748251748,0.0699300699300699,B1,3,中级,toefl
cupola,"n. 圆屋顶, 圆顶篷, 圆顶的塔\n[化] 化铁炉; 圆顶炉; 圆顶鼓风炉",('kju:pәlә),n,toefl,286,0.0174825174825174,0.1678321678321678,B1,3,中级,toefl
benthic,"[医] 海底的, 海底生物的",('benθik),j,toefl,286,0.0,0.9195804195804196,B1,3,中级,toefl
co-anchor,v. 共同主持，联合主持（电视或广播节目）\nn. （电视、广播节目的）共同主持人，联合主持人,('kəʊ'æŋkər),n,toefl,286,0.458041958041958,0.0104895104895104,B2,4,中级,toefl
idolatry,"n. 偶像崇拜, 邪神崇拜, 盲目崇拜",(ai'dɒlәtri),n,toefl,286,0.0279720279720279,0.5314685314685315,B1,3,中级,toefl
merry-go-round,n. 旋转木马,(),n,toefl,286,0.0909090909090909,0.0839160839160839,C1,5,高级,toefl
stabilizing,[计] 稳定化,"('steibә, laiziŋ)",j,toefl,286,0.1118881118881118,0.4545454545454545,B2,4,中级,toefl
synchronization,[计] 同步,"(, siŋkrәnai'zeiʃәn)",n,toefl,286,0.0384615384615384,0.6048951048951049,C1,5,高级,toefl
endocrine,"a. 内分泌的\nn. 内分泌物, 内分泌腺",(.endәu'krain),j,toefl,286,0.0664335664335664,0.3216783216783216,B2,4,中级,toefl
princely,"a. 王子的, 威严的, 王候般的, 豪华的, 奢侈的",('prinsli),j,toefl,286,0.0454545454545454,0.2657342657342657,B1,3,中级,toefl
traveled,"a. 富有旅行经验的, 旅客常到的",('træv(ә)ld),j,toefl,286,0.1328671328671328,0.1433566433566433,B1,3,中级,toefl
adventist,,(),n,toefl,286,0.0384615384615384,0.6048951048951049,B2,4,中级,toefl
clogged,a. 阻塞的；堵住的,(),j,toefl,285,0.0842105263157894,0.0245614035087719,B1,3,中级,toefl
quesadilla,"n. 油炸玉米粉饼(一种墨西哥食品, 以干酪等为馅)","(, keisә'di:jә)",n,toefl,285,0.0350877192982456,0.0070175438596491,B2,4,中级,toefl
bewitch,"vt. 施魔法于, 蛊惑, 使着迷",(bi'witʃ),v,toefl,285,0.0526315789473684,0.1789473684210526,B1,3,中级,toefl
impassable,"a. 不能通行的, 不可逾越的\n[医] 不通的, 不[渗]透的",(im'pɑ:sәbl),j,toefl,285,0.087719298245614,0.0982456140350877,B2,4,中级,toefl
phenotypic,"[医] 表型的, 显型的","('fi:nә, tipik)",j,toefl,285,0.0105263157894736,0.9719298245614036,B2,4,中级,toefl
hooligan,"n. 小流氓\n[法] 阿飞, 流氓, 街头恶棍",('hu:ligәn),n,toefl,285,0.1543859649122807,0.0350877192982456,B1,3,中级,toefl
cartesian,,(),j,toefl,285,0.0140350877192982,0.8315789473684211,B2,4,中级,toefl
refract,"vt. 使折射, 测定...的屈光度\n[医] 使折射",(ri'frækt),v,toefl,285,0.0175438596491228,0.3649122807017544,B1,3,中级,toefl
analytically,[机] 分析上,(),r,toefl,285,0.0666666666666666,0.8210526315789474,B2,4,中级,toefl
filmmaking,"n. 制片, 电影摄制",('film.meikiŋ),n,toefl,284,0.1514084507042253,0.2077464788732394,B2,4,中级,toefl
impoverishment,"n. 贫穷, 穷困",(im'pɒvәriʃmәnt),n,toefl,284,0.0387323943661971,0.6584507042253521,C1,5,高级,toefl
reclining,"v. 斜倚, 倚靠, 躺卧( recline的现在分词 )",(rɪˈklaɪnɪŋ),j,toefl,284,0.0211267605633802,0.1619718309859155,B2,4,中级,toefl
spaceflight,n. 外层空间飞行,('speisflait),n,toefl,284,0.0387323943661971,0.130281690140845,B2,4,中级,toefl
dusting,"n. 擦灰, 殴打\n[医] 撒布",('dʌstiŋ),n,toefl,284,0.0457746478873239,0.0246478873239436,B1,3,中级,toefl
amortization,[计] 分期付款\n[化] 缓冲作用,"(ә, mɔ:ti'zeiʃәn)",n,toefl,284,0.0176056338028169,0.4929577464788732,B2,4,中级,toefl
earnestness,n. 认真；诚挚；正经,(),n,toefl,283,0.0282685512367491,0.1837455830388692,B2,4,中级,toefl
double-check,"vi.vt. 对...作双重检验, 双重把关\n[经] 复核",(),v,toefl,283,0.0848056537102473,0.0565371024734982,B2,4,中级,toefl
sinewy,"a. 强壮的, 结实的, 多腱的",('sinju:i),j,toefl,283,0.0141342756183745,0.0494699646643109,B1,3,中级,toefl
pathetically,"adv. 悲哀地, 哀伤地, 感伤地",(pә'θetikli),r,toefl,283,0.0848056537102473,0.0742049469964664,B2,4,中级,toefl
onshore,"a. 向陆的, 陆上的, 在国内的\nadv. 向陆地, 在陆上, 在国内",('ɒnʃɒ:),j,toefl,283,0.2226148409893993,0.1378091872791519,B1,3,中级,toefl
divan,"n. 长沙发, 咖啡馆",(di'væn),n,toefl,283,0.0141342756183745,0.0565371024734982,A2,2,初级,toefl
hydropower,n. 水力发出的电力,('haidrәupauә),n,toefl,283,0.0424028268551236,0.4628975265017668,B2,4,中级,toefl
hexagonal,"a. 六角形的, 六边的, 底面为六角的\n[医] 六角形的",(hek'sægәnәl),j,toefl,283,0.0106007067137809,0.3321554770318021,B2,4,中级,toefl
gamely,"adv. 不屈地, 勇敢地",('geimli),r,toefl,283,0.0282685512367491,0.0282685512367491,B1,3,中级,toefl
poignantly,adv. 深刻地；辛辣地；令人辛酸地,('pɔignəntli),r,toefl,283,0.0706713780918728,0.4204946996466431,B2,4,中级,toefl
muon,[化] μ子,('mju:ɔn),n,toefl,283,0.0706713780918728,0.5335689045936396,A2,2,初级,toefl
architecturally,"adv. 建筑(学)上, 有一定结构地",(),r,toefl,283,0.0353356890459364,0.2296819787985865,C1,5,高级,toefl
stylistically,adv. 在文体上,(staɪ'lɪstɪklɪ),r,toefl,283,0.0742049469964664,0.4946996466431095,C1,5,高级,toefl
bluefish,n. 蓝鱼,('blu:fiʃ),n,toefl,283,0.0212014134275618,0.3639575971731448,B1,3,中级,toefl
monorail,n. 单轨铁路\n[化] 单轨梁,('mɒnәreil),n,toefl,282,0.0602836879432624,0.0638297872340425,B1,3,中级,toefl
hijacked,"v. 劫持( hijack的过去式和过去分词 ); 绑架; 拦路抢劫; 操纵（会议等, 以推销自己的意图）",(ˈhaidʒækt),j,toefl,282,0.2659574468085106,0.0602836879432624,B1,3,中级,toefl
endothelial,a. 内皮的\n[医] 内皮的,(),j,toefl,282,0.0106382978723404,0.7198581560283688,B2,4,中级,toefl
disrupted,"v. 使混乱, 扰乱( disrupt的过去式和过去分词 )",(disˈrʌptid),j,toefl,282,0.0744680851063829,0.3865248226950354,B2,4,中级,toefl
cubby,n. 小房间,('kʌbi),n,toefl,282,0.0283687943262411,0.0212765957446808,A2,2,初级,toefl
mambo,"n. 曼博舞, 曼博音乐\nvi. 跳曼博舞",('mɑ:mbәu),n,toefl,282,0.0851063829787234,0.1489361702127659,A2,2,初级,toefl
supervising,"[计] 管理, 监督, 监控",(),n,toefl,282,0.0851063829787234,0.4680851063829787,B2,4,中级,toefl
undiagnosed,"a. 未确诊的, 尚未找出原因的","(, ʌn'daiә^nәjzd, 'ʌn, daiә^'n-)",j,toefl,281,0.1281138790035587,0.2562277580071174,B2,4,中级,toefl
oceanography,n. 海洋学,(.әuʃiә'nɒgrәfi),n,toefl,281,0.0889679715302491,0.4306049822064057,B2,4,中级,toefl
theatrics,"n. 戏剧演出, 舞台效果",(θi'ætriks),n,toefl,281,0.2099644128113879,0.0854092526690391,B2,4,中级,toefl
abductor,"n. 诱拐者, 绑架者, 外展肌\n[医] 展肌, 外展肌",(æb'dʌktә),n,toefl,281,0.3345195729537366,0.0533807829181494,B1,3,中级,toefl
refreshingly,"adv. 清爽地, 有精神地",(rɪ'freʃɪŋlɪ),r,toefl,281,0.0498220640569395,0.1103202846975089,B2,4,中级,toefl
unacknowledged,"a. 未被承认的, 未被公认的, 未答复的",(.ʌnәk'nɒlidʒd),j,toefl,281,0.0249110320284697,0.4626334519572954,C1,5,高级,toefl
biochemist,n. 生物化学家,(.baiәu'kemist),n,toefl,281,0.0604982206405693,0.1530249110320284,B2,4,中级,toefl
sternum,"n. 胸骨, 胸片, 胸板\n[医] 胸骨; 腹板(昆虫)",('stә:nәm),n,toefl,281,0.0391459074733096,0.1209964412811387,B1,3,中级,toefl
haywire,[计] 临时的,('heiwaiә),j,toefl,280,0.1857142857142857,0.025,B1,3,中级,toefl
redecorate,vt.vi. 重新装饰,('ri:'dekәreit),v,toefl,280,0.1285714285714285,0.0392857142857142,B2,4,中级,toefl
induced,a. 感应的；诱发型,(in'dju:st),j,toefl,280,0.0642857142857142,0.6392857142857142,B1,3,中级,toefl
equalization,"n. 均等, 同等化, 平等化\n[计] 平衡, 均衡",(.i:kwәlai'zeiʃәn),n,toefl,280,0.0428571428571428,0.3714285714285714,B2,4,中级,toefl
self-talk,自我对话; 自言自语,('selft'ɔ:k),n,toefl,280,0.0142857142857142,0.8607142857142858,B2,4,中级,toefl
two-party,a. 两党的,('tu:'pɑ:ti),j,toefl,280,0.2821428571428571,0.3107142857142857,B2,4,中级,toefl
whammy,"n. 吉祥物, 晦气",('wæmi),n,toefl,280,0.1964285714285714,0.0714285714285714,B1,3,中级,toefl
baseboard,"n. 护壁板, 脚底板",('beisbɒ:d),n,toefl,280,0.0285714285714285,0.0357142857142857,B2,4,中级,toefl
letterhead,"n. 信笺上方的印刷文字, 印有抬头的信笺",('letәhed),n,toefl,280,0.1214285714285714,0.15,B2,4,中级,toefl
four-legged,a. 有四根桅樯的,"('fɔ:'le^d, -'le^id)",j,toefl,280,0.0892857142857142,0.1107142857142857,B2,4,中级,toefl
top-quality,"a. 最高品质的, 质量最好的",('tɔp'kwɔlәti),j,toefl,280,0.025,0.0321428571428571,B2,4,中级,toefl
light-skinned,[医]浅肤色的,('laɪtsk'ɪnd),j,toefl,280,0.1428571428571428,0.1464285714285714,C1,5,高级,toefl
twenty-year-old,,(),j,toefl,280,0.1392857142857143,0.1392857142857143,C1,5,高级,toefl
circadian,a. 24小时生理节奏的,(sә:'keidiәn),j,toefl,280,0.0571428571428571,0.5,B2,4,中级,toefl
coronal,"n. 冠, 花冠, 冠状物\na. 冠的, 花冠的, 头顶的",('kɒrәnәl),j,toefl,280,0.0071428571428571,0.6107142857142858,B1,3,中级,toefl
rectum,"n. 直肠\n[医] 直肠, 背侧肛(动物)",('rektәm),n,toefl,280,0.1285714285714285,0.2071428571428571,B1,3,中级,toefl
polypropylene,n. 聚丙烯\n[化] 聚丙烯,(.pɒli'prәupili:n),n,toefl,279,0.021505376344086,0.4157706093189964,C1,5,高级,toefl
hairstylist,n. 发型师（等于hair stylist）,('hεә.stailist),n,toefl,279,0.1039426523297491,0.014336917562724,B2,4,中级,toefl
poignancy,"n. 辛酸, 强烈, 深刻, 辛辣",('pɒinәnsi),n,toefl,279,0.086021505376344,0.2258064516129032,B2,4,中级,toefl
mock-up,"n. (实验或教学用的)实物模型, 图样\n[医] 模型机",('mɔkʌp),n,toefl,279,0.1469534050179211,0.1971326164874552,B1,3,中级,toefl
redshirt,[体]大学生选手,(red'ʃɜ:t),n,toefl,279,0.0,0.003584229390681,B1,3,中级,toefl
scrubbing,[化] 洗涤,(),n,toefl,279,0.075268817204301,0.1684587813620071,B2,4,中级,toefl
straitjacket,n. 紧身衣,('streitdʒækit),n,toefl,279,0.1218637992831541,0.1792114695340501,B2,4,中级,toefl
life-giving,"a. 给与生命的, 提神的","('laif, ^iviŋ)",j,toefl,279,0.010752688172043,0.3620071684587813,B2,4,中级,toefl
milkshake,n. 奶昔,(),n,toefl,279,0.1218637992831541,0.017921146953405,B2,4,中级,toefl
free-throw,罚球,(),j,toefl,279,0.017921146953405,0.1612903225806451,B2,4,中级,toefl
gelding,"n. 阉割的动物, 太监, 去势的人, 去势的雄马",('^eldiŋ),n,toefl,279,0.025089605734767,0.010752688172043,B1,3,中级,toefl
toasty,a. 温暖舒适的,(ˈtəʊsti),j,toefl,279,0.064516129032258,0.003584229390681,B1,3,中级,toefl
hunched,"a. （常指因寒冷、生病或愁苦）耸肩弓身的, 伏首前倾的",(hʌntʃt),j,toefl,279,0.010752688172043,0.03584229390681,B1,3,中级,toefl
chitchat,"n. 闲谈, 聊天",('tʃittʃæt),n,toefl,278,0.0647482014388489,0.0431654676258992,B1,3,中级,toefl
misidentify,v. 识别错,"(, misai'dentifai)",v,toefl,278,0.1043165467625899,0.158273381294964,B2,4,中级,toefl
gird,"n. 嘲笑\nvt. 用带束, 佩带, 围绕, 嘲笑\nvi. 准备, 嘲笑",(gә:d),v,toefl,278,0.0899280575539568,0.0863309352517985,A2,2,初级,toefl
grooming,n. 修饰,(),n,toefl,278,0.0575539568345323,0.1366906474820144,B1,3,中级,toefl
leotard,n. 紧身衣,('li:әutɑ:d),n,toefl,278,0.0827338129496402,0.0359712230215827,B1,3,中级,toefl
backwardness,"n. (无比较级)向后, 相反, 倒, 回顾, 倒向, 落后, 进展缓慢, 迟疑, 智力差, 畏缩\n[医] 精神[发育]迟缓",(),n,toefl,278,0.0107913669064748,0.7050359712230215,B2,4,中级,toefl
limply,"adv. 跛行地, 勉强地",('limpli),r,toefl,278,0.0035971223021582,0.0431654676258992,B1,3,中级,toefl
well-paid,"a. 高工资的, 报酬优厚的\n[经] 高工资的, 报酬优厚的",(),j,toefl,278,0.1438848920863309,0.1834532374100719,B2,4,中级,toefl
agave,n. 龙舌兰\n[机] 龙舌兰属,(ә'geivi),n,toefl,278,0.0035971223021582,0.079136690647482,A2,2,初级,toefl
dram,"n. 打兰, 少量的酒(或饮料), 微量, 动态随机存取存储器\n[计] 动态RAM, 动态随机存储器",(dræm),n,toefl,278,0.0107913669064748,0.3992805755395683,A2,2,初级,toefl
scull,"n. 短桨, 尾橹\nvt. 摇桨, 划\nvi. 划船",(skʌl),v,toefl,278,0.014388489208633,0.0647482014388489,A2,2,初级,toefl
hackle,"vt. 梳理, 乱砍\nn. 锯齿形裂痕, 针排, 颈羽",(hækl),n,toefl,278,0.1007194244604316,0.0755395683453237,B1,3,中级,toefl
gurgling,"[医] 咕罗声, 气过水声",(),j,toefl,278,0.0431654676258992,0.0323741007194244,B1,3,中级,toefl
draftee,n. 被征召入伍者,(dræf'ti:),n,toefl,278,0.079136690647482,0.2517985611510791,B1,3,中级,toefl
admittance,"n. 进入, 进入权, 准许进入\n[化] 导纳",(әd'mitәns),n,toefl,278,0.0431654676258992,0.3237410071942446,B2,4,中级,toefl
stylistics,n. 文体学,(stai'listiks),n,toefl,278,0.0,0.9532374100719424,B2,4,中级,toefl
homocysteine,[化] 高半胱氨酸\n[医] 高半胱氨酸,"(, hәumәu'sisti:in)",n,toefl,277,0.0,0.0433212996389891,B2,4,中级,toefl
icebox,"n. 冷藏库, 冰箱, 冷冻室\n[法] 冰箱, 无名死尸安置处, 单人牢房",('aisbɒks),n,toefl,277,0.111913357400722,0.0252707581227436,B1,3,中级,toefl
hyperinflation,n. 恶性通货膨胀,"(, haipәrin'fleiʃәn)",n,toefl,277,0.1552346570397112,0.4620938628158845,C1,5,高级,toefl
white-hot,"a. 白热的, 极热的, 白热化的",('wait'hɔt),j,toefl,277,0.0649819494584837,0.0288808664259927,B2,4,中级,toefl
back-to-school,学生皇帝（电影名）,(),j,toefl,277,0.1696750902527075,0.03971119133574,C1,5,高级,toefl
afrikaner,,(),n,toefl,277,0.0830324909747292,0.4765342960288808,B2,4,中级,toefl
dutchman,,(),n,toefl,277,0.0505415162454873,0.0685920577617328,B1,3,中级,toefl
curable,"a. 可医治的, 医得好的\n[医] 可愈的, 能治愈的",('kjurәbl),j,toefl,277,0.2671480144404332,0.1588447653429603,B1,3,中级,toefl
tugboat,n. 拖船\n[化] 拖轮,('tʌgbәut),n,toefl,277,0.1913357400722021,0.0252707581227436,B1,3,中级,toefl
eyed,a. 有眼的,(aid),j,toefl,277,0.1444043321299639,0.0324909747292418,A2,2,初级,toefl
reopening,v. 重新开始( reopen的现在分词 ); 再开; 揭旧疮疤; 重提伤心事,(ri:ˈəʊpənɪŋ),n,toefl,277,0.1552346570397112,0.2093862815884476,B2,4,中级,toefl
bedchamber,"n. 卧房, 卧室, 寝室",('bed.tʃeimbә),n,toefl,277,0.0,0.0541516245487364,B2,4,中级,toefl
profiler,"靠模工具机, 仿形铣床, 靠模工, 仿形工, 模制者",('prәufailә),n,toefl,277,0.5776173285198556,0.0685920577617328,B1,3,中级,toefl
deviance,[法] 越轨行为,(),n,toefl,277,0.0180505415162454,0.7870036101083032,B1,3,中级,toefl
two-room,,(),j,toefl,277,0.0613718411552346,0.0613718411552346,B1,3,中级,toefl
puffed,a. 疏松的,(),j,toefl,276,0.0253623188405797,0.0181159420289855,B1,3,中级,toefl
prophylactic,"a. 预防性的\nn. 预防药, 预防法, 避孕用品",(.prәufi'læktik),j,toefl,276,0.1050724637681159,0.6159420289855072,B2,4,中级,toefl
warlike,"a. 准备战斗的, 好战的, 尚武的, 勇于作战的, 军事的\n[法] 好战的, 军事的",('wɒ:laik),j,toefl,276,0.1630434782608695,0.3369565217391304,B1,3,中级,toefl
insinuation,"n. 暗示, 暗讽\n[法] 暗指, 暗示, 暗讽",(in.sinju'eiʃәn),n,toefl,276,0.1594202898550724,0.2536231884057971,B2,4,中级,toefl
hard-hitting,"a. 用力打击的, 能用力打击的",('hɑ:d'hitiŋ),j,toefl,276,0.1956521739130435,0.0942028985507246,B2,4,中级,toefl
flotation,"[化] 浮; 浮游选矿\n[医] 浮集(法), 浮选(法)",(flәu'teiʃәn),n,toefl,276,0.072463768115942,0.144927536231884,B2,4,中级,toefl
coverlet,n. 床罩,('kʌvәlit),n,toefl,276,0.0072463768115942,0.0108695652173913,B1,3,中级,toefl
fifth-grader,,(),n,toefl,276,0.1159420289855072,0.1195652173913043,B2,4,中级,toefl
ever-expanding,,(),j,toefl,276,0.0326086956521739,0.3043478260869565,C1,5,高级,toefl
groundswell,"（飓风和地震引起的）海啸, 浅水长涌",(ˈgraʊndswel),n,toefl,276,0.2717391304347826,0.1485507246376811,B2,4,中级,toefl
cantilever,n. 悬臂\n[化] 悬臂梁,('kæntili:vә),n,toefl,276,0.0217391304347826,0.6521739130434783,B2,4,中级,toefl
mujahideen,n. （尤指中东的）穆斯林游击队员,(ˌmu:dʒəhə'di:n),n,toefl,276,0.1485507246376811,0.3369565217391304,B2,4,中级,toefl
applicator,"[医] 声极(超声治疗用); 敷料器, 涂药器",('æplikeitә),n,toefl,276,0.0289855072463768,0.5362318840579711,B2,4,中级,toefl
directorial,"a. 指挥的, 管理的, 主管的",(di.rek'tɒ:riәl),j,toefl,276,0.1376811594202898,0.0833333333333333,B2,4,中级,toefl
fatwa,n. (伊斯兰教)法学家的裁决,('fætwɑ:),n,toefl,276,0.1123188405797101,0.3079710144927536,A2,2,初级,toefl
safekeeping,"n. 保护, 保管\n[经] 安全保管",('seif'ki:piŋ),n,toefl,276,0.0507246376811594,0.1594202898550724,B2,4,中级,toefl
