word,translation,phonetic,pos,tag,total,spoken_ratio,academic_ratio,cefr_standard,difficulty_level,learning_level,dataset_type
infiltrate,"vt. 使浸润, 使潜入, 使渗入\nvi. 渗入\nn. 渗透物",(in'filtreit),v,托福 GRE,1538,0.2035110533159948,0.2886866059817945,B2,4,中级,cet6
grimace,"n. 鬼脸, 怪相\nvi. 扮鬼脸, 作怪相",(gri'meis),v,GRE,1540,0.0181818181818181,0.0227272727272727,B1,3,中级,cet6
metaphysical,"a. 形而上学的, 纯粹哲学的, 抽象的",(.metә'fizikl),j,GRE,1540,0.0214285714285714,0.6974025974025974,B2,4,中级,cet6
revert,"vi. 恢复, 复归, 回复, 还原\nvt. 使回复原状, 使回转\nn. 恢复原信仰的人\n[计] 还原",(ri'vә:t),v,托福 GRE,1541,0.1135626216742375,0.2887735236859182,B1,3,中级,cet6
claim,"n. 要求, 要求权, 断言, 权利\nvt. 要求, 认领, 主张\nvi. 提出要求, 主张, 断言",(kleim),v,四级 六级 考研 托福 雅思 GRE,47752,0.1891857932652035,0.2598215781537946,A2,2,初级,cet6
impact,"n. 冲击, 冲突, 影响, 效果\nvt. 挤入, 撞击, 压紧, 对...发生影响",('impækt),n,四级 六级 考研 托福 雅思 GRE,47996,0.153241936828069,0.4428494041170097,B1,3,中级,cet6
indicate,"vt. 显示, 象征, 指示, 指出\n[医] 指示",('indikeit),v,高考 四级 六级 考研 托福 GRE,56872,0.0993107328738219,0.6141334927556619,B1,3,中级,cet6
tattered,"a. 破烂的, 褴褛的",('tætәd),j,GRE,1513,0.0442828816920026,0.0456047587574355,B1,3,中级,cet6
speck,"n. 斑点, 有斑点的东西, 污点, 缺点, 微粒, 肥肉\nvt. 使有斑点",(spek),n,托福 GRE,1514,0.0772787318361955,0.0653896961690885,A2,2,初级,cet6
spur,"n. 马刺, 刺激物, 鼓舞\nvt. 刺激, 激励, 用马刺策(马)前进\nvi. 用马刺驱马, 疾驰",(spә:),v,四级 六级 考研 托福 雅思 GRE,3432,0.0737179487179487,0.2077505827505827,A2,2,初级,cet6
spoil,"n. 战利品, 赃物, 奖品, 变质, 次品\nvt. 损坏, 破坏, 溺爱\nvi. 腐坏, 掠夺",(spɒil),v,四级 六级 考研 托福 雅思 GRE,3434,0.1330809551543389,0.0710541642399534,A2,2,初级,cet6
deliberate,"a. 深思熟虑的, 故意的, 从容的\nv. 仔细考虑",(di'libәrәt),j,四级 六级 考研 托福 雅思 GRE,3439,0.1459726664728118,0.3669671416109334,B2,4,中级,cet6
devastate,"vt. 毁坏\n[法] 使荒废, 毁灭, 掠夺",('devәsteit),v,托福 雅思 GRE,3474,0.3169257340241796,0.0898100172711571,B2,4,中级,cet6
resurgence,"n. 再起, 复活, 再现",(ri'sә:dʒәns),n,GRE,1501,0.1125916055962691,0.3710859427048634,B2,4,中级,cet6
offspring,"n. 子孙, 后代, 产物\n[法] 后辈, 子孙, 后裔",('ɒ:fspriŋ),n,六级 考研 托福 雅思 GRE,3363,0.039250669045495,0.3318465655664585,B2,4,中级,cet6
committed,a. 献身于某种事业的\n[计] 委托的,(),j,托福 GRE,3455,0.2463096960926193,0.2442836468885673,C1,5,高级,cet6
brace,"n. 支柱, 曲柄, 支撑, 一对\nvt. 紧缚, 支撑, 激励\nvi. 打起精神\n[计] 花括号",(breis),v,六级 考研 托福 雅思 GRE,3374,0.1206283343212803,0.0509780675755779,A2,2,初级,cet6
obsessed,a. 着迷的；无法摆脱的,(),j,托福 GRE,3377,0.2511104530648504,0.1048267693218833,B1,3,中级,cet6
stark,"a. 僵硬的, 完全的, 刻板的, 明显的, 荒凉的, 结实的\nadv. 突出地, 简直, 全然",(stɑ:k),j,托福 GRE,3378,0.1121965660153937,0.1950858496151569,A2,2,初级,cet6
rite,"n. 仪式, 典礼, 惯例, 礼拜式",(rait),n,托福 GRE,3378,0.0719360568383659,0.3898756660746003,A2,2,初级,cet6
crouch,"n. 蹲伏, 蜷缩\nvi. 蹲下, 蜷着, 缩着\nvt. 低头",('krautʃ),v,托福 雅思 GRE,3380,0.0284023668639053,0.0334319526627218,B1,3,中级,cet6
squash,"n. 挤压, 压碎的东西, 南瓜属植物, 拥挤的人群\nvt. 压扁, 镇压, 压制\nvi. 被压扁, 发溅泼声, 挤入",(skwɒʃ),n,六级 托福 GRE,3386,0.0513880685174246,0.0378027170702894,B1,3,中级,cet6
firearm,"n. 火器, 枪炮",('faiә'ɑ:m),n,GRE,3386,0.2569403425871234,0.1054341405788541,B1,3,中级,cet6
rag,"n. 碎布, 抹布, 碎片, 碎屑, 少量, 破旧衣服\nvt. 责骂, 揶揄, 戏弄\nvi. 喧闹",(ræg),n,高考 四级 六级 考研 GRE,3386,0.0634967513290017,0.0537507383343177,A1,1,初级,cet6
lace,"n. 饰带, 花边, 缎带, 鞋带\nvt. 结带子, 饰以花边\nvi. 系带子\n[计] 全穿孔",(leis),n,四级 六级 考研 托福 雅思 GRE,3390,0.0489675516224188,0.0415929203539823,A2,2,初级,cet6
indict,"vt. 起诉, 控告, 指控\n[法] 控告, 揭发, 对...起诉",(in'dait),v,GRE,3393,0.4594753905098733,0.0878278809313292,B1,3,中级,cet6
mean,"a. 低劣的, 卑贱的, 简陋的, 吝啬的, 惭愧的, 平均的, 中间的, 普通的\nvt. 意谓, 想要, 意欲, 预定\nvi. 用意, 有意义\nn. 平均数, 中间, 中庸",(mi:n),v,中考 高考 托福 雅思 GRE,269180,0.4655063526264952,0.1078200460658295,A2,2,初级,cet6
on,prep. 在...之上\nadv. ...上去\na. 正起作用的\n[计] 打开,(ɒn),i,中考 高考 雅思,2703486,0.2031828535453854,0.1794878908194827,A1,1,初级,cet6
maturity,"n. 成熟, 完备, 到期\n[医] 成熟, 成熟期, 发育期",(mә'tjuәriti),n,六级 GRE,3457,0.0613248481342204,0.3471217818918137,B1,3,中级,cet6
orient,"n. 东方, 东方诸国\na. 东方的\nvi. 向东\nvt. 使朝东, 使适应, 确定方向",('ɒ:riәnt),v,四级 六级 考研 托福 GRE,3466,0.066935949221004,0.6027120600115407,B1,3,中级,cet6
trek,"vi. 牛拉货车, 艰苦跋涉\nn. 牛车旅行, 艰苦跋涉",(trek),n,雅思 GRE,3638,0.1066520065970313,0.0667949422759758,A2,2,初级,cet6
therapeutic,"a. 治疗的, 有益于健康的\n[医] 治疗的; 治疗学的",(.θerә'pju:tik),j,托福 GRE,3258,0.0960712093308778,0.4834254143646408,B2,4,中级,cet6
spontaneous,"a. 自然的, 自发的, 未经琢磨的\n[医] 自发的, 特发的, 自生的",(spɒn'teiniәs),j,四级 六级 考研 托福 雅思 GRE,3267,0.1187633914906642,0.3985307621671258,B2,4,中级,cet6
hybrid,"n. 混血儿, 杂种, 混合物\na. 混合的, 杂种的, 混合语的\n[计] NetWare的主机实用程序, 双重用户建立程序",('haibrid),n,托福 GRE,3300,0.0812121212121212,0.1906060606060606,B1,3,中级,cet6
flourish,"vi. 繁荣, 茂盛, 活跃, 手舞足蹈\nvt. 挥舞, 夸耀\nn. 挥舞, 炫耀, 茂盛, 兴旺, 华丽词藻",('flʌriʃ),v,四级 六级 考研 托福 雅思 GRE,3651,0.0632703368940016,0.2925225965488907,B1,3,中级,cet6
trio,n. 三重唱,('tri:әu),n,GRE,3542,0.0897797854319593,0.0959909655561829,A2,2,初级,cet6
tornado,"n. 旋风, 龙卷风, 大雷雨",(tɒ:'neidәu),n,托福 雅思 GRE,3547,0.3304200733013814,0.0713278827177896,B1,3,中级,cet6
terrace,"n. 阶地, 梯田, 房屋之平顶, 阳台, 沿岸防地, 露台\na. 叠层式的\nvt. 使成梯田, 使成有平台屋顶",('terәs),n,六级 托福 雅思 GRE,3561,0.0213423195731536,0.1715810165683796,B1,3,中级,cet6
acquaintance,"n. 认识, 相识者",(ә'kweintәns),n,高考 四级 六级 考研 托福 GRE,3570,0.0649859943977591,0.2196078431372549,B2,4,中级,cet6
elicit,"vt. 引出, 推导出, 引起",(i'lisit),v,六级 托福 雅思 GRE,3317,0.0461260174856798,0.5788362978595116,B1,3,中级,cet6
receipt,"n. 收据, 收入, 收到\nvt. 开...的收据",(ri'si:t),n,高考 雅思 GRE,3319,0.1328713467912021,0.2115094908104851,B1,3,中级,cet6
contention,"n. 争论, 争辩, 所持的论点\n[计] 争用",(kәn'teinʃәn),n,考研 托福 雅思 GRE,3329,0.1270651847401622,0.4256533493541604,B2,4,中级,cet6
turmoil,"n. 骚动, 混乱",('tә:mɒil),n,六级 托福 雅思 GRE,3329,0.1919495343947131,0.206969059777711,B1,3,中级,cet6
stain,"n. 污染, 污点, 着色剂\nvt. 沾染, 染污, 着色\nvi. 变脏",(stein),n,高考 四级 六级 考研 托福 雅思 GRE,3330,0.1315315315315315,0.0903903903903903,A2,2,初级,cet6
flick,"n. 快速的轻打, 轻打声, 弹开\nv. 轻弹, 轻轻拂去, 忽然摇动",(flik),v,GRE,3338,0.0332534451767525,0.0164769322947873,A2,2,初级,cet6
sermon,"n. 说教, 启示, 布道",('sә:mәn),n,六级 考研 托福 GRE,3360,0.1145833333333333,0.2961309523809524,B1,3,中级,cet6
sensible,"a. 有感觉的, 敏感的, 明智的\n[医] 可感觉的",('sensәbl),j,四级 六级 考研 托福 雅思 GRE,3675,0.1499319727891156,0.2021768707482993,B1,3,中级,cet6
meditation,"n. 沉思, 冥想",(.medi'teiʃәn),n,考研 GRE,3677,0.0832200163176502,0.2521076964917051,B2,4,中级,cet6
compact,"a. 紧凑的, 紧密的, 简洁的\nvt. 使紧密结合, 压缩\nvi. 变坚实",(kәm'pækt),j,六级 考研 托福 雅思 GRE,3684,0.0382736156351791,0.1908251900108577,B1,3,中级,cet6
hue,"n. 样子, 色度, 色彩, 叫声, 色调\n[计] 色调",(hju:),n,托福 GRE,3231,0.0263076446920458,0.0984215413184772,A1,1,初级,cet6
folder,"n. 文件夹, 折纸机, 折叠式书本, 卷宗\n[计] 文件夹",('fәuldә),n,雅思 GRE,3232,0.0256806930693069,0.1293316831683168,B1,3,中级,cet6
landfill,n. 垃圾堆；垃圾填埋地,('lændfil),n,GRE,3232,0.0773514851485148,0.4291460396039604,B1,3,中级,cet6
evacuate,"v. 疏散, 撤出, 排泄",(i'vækjueit),v,四级 六级 考研 托福 雅思 GRE,3238,0.445336627547869,0.0812229771463866,B1,3,中级,cet6
bust,"n. 半身像, 胸部, 失败, 殴打\nvt. 使爆裂, 使破产\nvi. 爆裂, 破产\n[计] 操作错",(bʌst),v,托福 雅思 GRE,3241,0.2008639308855291,0.0274606602900339,A2,2,初级,cet6
allergy,"n. 变应性, 反感, 厌恶\n[化] 变态反应; 变应性",('ælәdʒi),n,雅思 GRE,3245,0.1278890600924499,0.1149460708782742,B1,3,中级,cet6
discrepancy,"n. 不符合, 差异, 不相符之处\n[化] 不符值; 偏差值",(dis'krepәnsi),n,六级 考研 雅思 GRE,3253,0.0802336304949277,0.68275438057178,B2,4,中级,cet6
bolster,"n. 支持, 长枕\nvt. 支持, 支撑",('bәulstә),v,托福 GRE,3257,0.0899600859686828,0.2852318084126496,B1,3,中级,cet6
navigate,"vi. 航行\nvt. 航行于, 驾驶, 操纵, 使通过",('nævigeit),v,托福 GRE,3695,0.0906630581867388,0.1878213802435724,B1,3,中级,cet6
generic,"a. 属类的, 一般的\n[计] 一般的",(dʒi'nerik),j,雅思 GRE,3572,0.099104143337066,0.4507278835386338,B1,3,中级,cet6
vampire,n. 吸血鬼\n[医] 吸血蝙蝠,('væmpaiә),n,GRE,3576,0.0780201342281879,0.0827740492170022,B1,3,中级,cet6
communal,"a. 公有的, 公社的\n[法] 公共的, 自治体的, 巴黎公社的",('kɒmjunәl),j,托福 GRE,3616,0.0304203539823008,0.599004424778761,B1,3,中级,cet6
prone,"a. 俯伏的, 面向下的, 有...倾向的\n[医] 旋前的, 伏的, 俯的",(prәun),j,六级 考研 托福 雅思 GRE,3626,0.0780474351902923,0.276061776061776,A2,2,初级,cet6
pest,"n. 令人讨厌之物, 有害之物, 害虫, 瘟疫\n[医] 鼠疫, 瘟疫",(pest),n,高考 六级 考研 托福 GRE,3186,0.0467671060891399,0.3735091023226616,A2,2,初级,cet6
escort,"n. 护送者, 护卫者, 护航舰\nvt. 护卫, 护送",('eskɒ:t),v,六级 考研 托福 雅思 GRE,3201,0.1583880037488285,0.0659169009684473,B1,3,中级,cet6
provincial,"n. 外地人, 粗野的人\na. 省的, 外地的, 偏狭的",(prә'vinʃәl),j,GRE,3708,0.0420711974110032,0.4865156418554476,B2,4,中级,cet6
straightforward,"a. 笔直的, 率直的, 明确的, 简单的, 直接的",(streit'fɒ:wәd),j,高考 六级 考研 雅思 GRE,3709,0.1197088163925586,0.3238069560528444,C1,5,高级,cet6
collaborate,"vi. 合作, 勾结\n[法] 合作, 合著, 通敌",(kә'læbәreit),v,四级 六级 考研 托福 GRE,3710,0.0919137466307277,0.4803234501347709,C1,5,高级,cet6
arch,"n. 拱门, 拱形, 足弓\nvt. 使成弓形\nvi. 拱起, 成弓形\na. 主要的, 调皮的, 傲慢无礼的, 狡猾的",(ɑ:tʃ),n,高考 六级 考研 托福 雅思 GRE,3711,0.0498517919698194,0.1473996227431959,A2,2,初级,cet6
ivory,"n. 象牙, 乳白色\na. 象牙制的, 乳白色的",('aivәri),n,六级 雅思 GRE,3721,0.0698736898683149,0.2066648750335931,A2,2,初级,cet6
robust,"a. 健康的, 强健的, 要用力气的, 坚定的, 粗野的\n[计] 健壮性",(rәu'bʌst),j,六级 考研 托福 雅思 GRE,3723,0.1063658340048348,0.3577759871071716,B1,3,中级,cet6
exclaim,"v. 大叫, 呼喊, 大声叫",(iks'kleim),v,四级 六级 考研 托福 雅思 GRE,3723,0.0067150147730325,0.0907869997313994,B1,3,中级,cet6
adverse,"a. 不利的, 敌对的, 相反的, 逆的\n[法] 相反的, 敌对的, 逆的",('ædvә:s),j,六级 考研 托福 雅思 GRE,3731,0.0956848030018761,0.5923344947735192,B1,3,中级,cet6
inhale,vt. 吸入\nvi. 吸气,(in'heil),v,考研 GRE,3209,0.0903708320349018,0.0741664069803677,B1,3,中级,cet6
trajectory,"n. 轨道, 弹道, 轨线\n[化] 轨道",(trә'dʒektri),n,GRE,3216,0.048818407960199,0.5718283582089553,B2,4,中级,cet6
swift,"n. 褐雨燕, 快速爬行的小蜥蜴, 蝙蝠蛾, 大滚筒\na. 迅速的, 快的, 敏捷的, 立刻的\nadv. 迅速地, 敏捷地",(swift),j,高考 四级 六级 考研 托福 雅思 GRE,3218,0.1348663766314481,0.1056556867619639,A2,2,初级,cet6
siren,"n. 女海妖, 妖女, 警报器, 汽笛, 迷人的美女\na. 诱惑的\nvi. 响着警报器前进",('saiәrin),n,六级 考研 GRE,3221,0.1493325054330953,0.0484321639242471,A2,2,初级,cet6
pharmaceutical,"a. 药学的, 制药的, 药用的, 药物的, 药剂师的, 药师的\nn. 药品, 成药, 药剂","(, fɑ:mә'sju:tikәl)",j,雅思 GRE,3662,0.184598580010923,0.1985253959584926,C1,5,高级,cet6
crater,"n. 火山口, 环行山, 弹坑\n[化] 焊口; 火山石; 弧坑; 焰口",('kreitә),n,托福 雅思 GRE,3662,0.0715456034953577,0.1021299836155106,B1,3,中级,cet6
empower,"vt. 授予权力, 允许, 使能够\n[法] 授权, 准许, 转委",(im'pauә),v,托福 GRE,3798,0.1503422854133754,0.4360189573459715,C1,5,高级,cet6
backdrop,"n. 背景幕, 背景",('bækdrɒp),n,托福 GRE,3165,0.1127962085308056,0.2060031595576619,B1,3,中级,cet6
place,"n. 地方, 地点, 位置, 住所, 座位, 地位, 处境, 特权, 空间, 余地, 职务, 位\nvt. 放置, 寄予, 认出, 评定, 任命\nvi. 名次列前",(pleis),n,中考 高考 雅思,219869,0.19642150553284,0.1670221813898275,A2,2,初级,cet6
ridicule,"n. 嘲笑, 愚弄, 笑柄\nvt. 嘲笑, 嘲弄, 愚弄",('ridikju:l),v,六级 托福 GRE,1528,0.1616492146596858,0.25,B1,3,中级,cet6
precipitate,"n. 沉淀物, 凝结物, 结果\nvt. 猛抛, 使陷入, 促成, 使沉淀\nvi. 猛地落下\na. 突然的, 猛地落下的, 轻率的",(pri'sipiteit),v,六级 托福 雅思 GRE,1530,0.0980392156862745,0.4967320261437908,B2,4,中级,cet6
hygiene,"n. 卫生保健, 卫生学, 保健法\n[医] 卫生, 卫生学",('haidʒi:n),n,托福 雅思 GRE,1572,0.0687022900763358,0.4452926208651399,B1,3,中级,cet6
drug,"n. 药, 麻药, 麻醉药\nvi. 吸毒\nvt. 使服麻醉药, 使麻木",(drʌg),n,中考 高考 四级 六级 考研,93081,0.2602894253392206,0.2235042597307721,A2,2,初级,cet6
rate,"n. 比率, 率, 速度, 价格, 费用, 等级\nvt. 估价, 认为, 鉴定等级, 责骂\nvi. 被评价, 责骂",(reit),n,高考 四级 六级 考研 雅思,94277,0.1350170243007308,0.3594407968009164,A2,2,初级,cet6
role,"n. 角色, 职责, 任务\n[医] 作用, 功用",(rәul),n,中考 高考 四级 六级 考研 托福 雅思,95826,0.143823179512867,0.4649886252165383,A2,2,初级,cet6
require,"vt. 需要, 命令, 要求\n[法] 需要, 要求, 命令",(ri'kwaiә),v,中考 高考 四级 六级 考研,96535,0.0831822654995597,0.4329103433987672,B1,3,中级,cet6
reach,"n. 伸出, 延伸, 区域, 范围, 流域, 岬\nvt. 到达, 达到, 伸出, 延伸, 影响\nvi. 达到, 延伸, 伸出手, 传到",(ri:tʃ),v,中考 高考 四级 六级 考研,99791,0.1156116283031536,0.1544728482528484,A2,2,初级,cet6
second,"n. 秒, 瞬间, 第二名, 支持者, 助手\na. 第二的, 其次的, 次要的, 附加的, 辅助的\nnum. 第二\nvt. 当...助手, 支持",('sekәnd),m,中考 高考 雅思,112893,0.1500270167326583,0.2810537411531273,B1,3,中级,cet6
teacher,"n. 教师, 老师, 导师",('ti:tʃә),n,中考 高考 雅思,126709,0.0696872361079323,0.652045237512726,A2,2,初级,cet6
follow,"vt. 跟随, 沿行, 遵循, 追求\nvi. 跟随, 接着\nn. 跟随, 追随",('fɒlәu),v,中考 高考 四级 六级 考研,129207,0.1273615206606453,0.265272005386705,B1,3,中级,cet6
bearing,"n. 举止, 轴承, 忍受, 关系, 意义, 方向, 生育\n[化] 轴承",('bєәriŋ),n,六级 考研 雅思 GRE,3176,0.0714735516372796,0.294080604534005,B1,3,中级,cet6
animated,"a. 活生生的, 能活动的, 活泼的, 欢快的",('ænimeitid),j,托福 GRE,3184,0.1363065326633165,0.1102386934673366,B1,3,中级,cet6
cushion,"n. 垫子, 橡皮软垫\nvt. 加垫褥, 缓冲, 掩盖",('kuʃәn),n,高考 四级 六级 考研 托福 雅思 GRE,3103,0.0612310667096358,0.1034482758620689,B1,3,中级,cet6
siege,"n. 包围, 围攻, 再三的努力\nvt. 包围, 围攻",(si:dʒ),n,六级 考研 托福 雅思 GRE,3105,0.2235104669887278,0.1581320450885668,A2,2,初级,cet6
athletics,n. 体育运动,(æθ'letiks),n,高考 GRE,3108,0.0518018018018018,0.2657657657657657,B2,4,中级,cet6
conquer,"vt. 克服, 征服, 战胜\nvi. 得胜",('kɒŋkә),v,四级 六级 考研 托福 雅思 GRE,3120,0.1253205128205128,0.2064102564102564,B1,3,中级,cet6
inhabit,"vt. 居住于, 占据, 栖息",(in'hæbit),v,四级 六级 考研 托福 雅思 GRE,3813,0.037241017571466,0.3514293207448203,B1,3,中级,cet6
implant,"vt. 深植, 灌输, 嵌入\nn. 植入物, 植入管",(im'plɑ:nt),n,GRE,3817,0.2106366256222164,0.1582394550694262,B1,3,中级,cet6
shrine,"n. 圣地, 神龛, 庙\nvt. 将...置于神龛内",(ʃrain),n,六级 GRE,3841,0.0932048945587086,0.3920853944285342,B1,3,中级,cet6
blossom,"n. 花, 花开的状态, 兴旺期\nvi. 开花, 兴旺, 发展",('blɒsәm),n,四级 六级 考研 托福 雅思 GRE,3845,0.0395318595578673,0.0676202860858257,B1,3,中级,cet6
genome,[化] 基因组\n[医] 染色体组,('dʒi:nәum),n,GRE,3157,0.1970224897054165,0.3053531834019639,B1,3,中级,cet6
adjacent,"a. 毗连的, 邻近的, 连接的\n[机] 相邻的, 邻位的, 交界的",(ә'dʒeisәnt),j,六级 考研 托福 雅思 GRE,3227,0.0288193368453672,0.3402541059807871,B1,3,中级,cet6
transcend,"vt. 超越, 胜过",(træn'send),v,六级 考研 托福 雅思 GRE,3228,0.0910780669144981,0.5058859975216853,B2,4,中级,cet6
cereal,"n. 谷类食品, 谷类植物\na. 谷类的",('siәriәl),n,六级 考研 雅思 GRE,3749,0.0890904241130968,0.086156308348893,B1,3,中级,cet6
prophet,"n. 预言者, 先知, 提倡者",('prɒfit),n,六级 考研 GRE,3764,0.0887353878852284,0.3334218916046759,B1,3,中级,cet6
embargo,"n. 封港令, 禁运\nvt. 禁止出入港口, 禁运",(im'bɑ:gәu),n,雅思 GRE,3787,0.4306839186691312,0.1895959862688143,B1,3,中级,cet6
clash,"n. 冲突, 撞击声, 抵触\nvi. 冲突, 抵触\nvt. 使发出撞击声\n[计] 对撞",(klæʃ),n,六级 考研 雅思 GRE,3790,0.1844327176781002,0.2614775725593667,A2,2,初级,cet6
miniature,"n. 缩图, 小画像\na. 小规模的, 纤小的",('miniәtʃә),j,六级 考研 托福 GRE,3791,0.0461619625428646,0.1516750197836982,B2,4,中级,cet6
swirl,"n. 漩涡, 涡动\nvt. 使成漩涡\nvi. 打漩, 盘绕, 眩晕",(swә:l),v,雅思 GRE,3899,0.0705309053603488,0.040523211079764,A2,2,初级,cet6
saddle,"n. 鞍, 马鞍, 车座, 鞍状物\nvt. 装以马鞍, 使负担\nvi. 跨上马鞍",('sædl),n,四级 六级 考研 托福 雅思 GRE,3900,0.0364102564102564,0.0589743589743589,B1,3,中级,cet6
squint,"n. 斜视眼, 斜着\na. 斜视的\nvt. 使变斜视眼\nvi. 斜视, 倾向, 斜行",(skwint),v,GRE,3909,0.0104886160143259,0.0150933742645177,B1,3,中级,cet6
slack,"n. 松弛, 松懈, 淡季, 闲散, 家常裤\na. 松弛的, 不流畅的, 疏忽的, 无力的, 呆滞的, 软弱的, 漏水的\nadv. 马虎地, 缓慢地\nvt. 放松, 使缓慢\nvi. 松懈, 减弱, 松弛",(slæk),n,六级 考研 雅思 GRE,3099,0.0816392384640206,0.0458212326556953,A2,2,初级,cet6
rosy,"a. 蔷薇色的, 玫瑰红色的",('rәuzi),j,GRE,1543,0.1438755670771224,0.0803629293583927,A2,2,初级,cet6
determinant,"n. 决定物, 决定因素\na. 决定性的\n[计] 判定",(di'tә:minәnt),n,托福 GRE,1545,0.0343042071197411,0.8614886731391586,B2,4,中级,cet6
rebate,"n. 部分退款, 折扣\nvt. 退还, 打折扣\nvi. 退还部分付款",(ri'beit),n,托福 GRE,1550,0.1374193548387096,0.0929032258064516,B1,3,中级,cet6
whim,"n. 一时的兴致, 冲动, 怪念头, 绞盘",(hwim),n,托福 GRE,1551,0.0702772404900064,0.1605415860735009,A2,2,初级,cet6
traitor,"n. 叛逆者, 叛国者\n[法] 叛徒, 叛逆, 背信者",('treitә),n,四级 六级 考研 托福 雅思 GRE,1582,0.2003792667509481,0.1333754740834387,B1,3,中级,cet6
glisten,"vi. 闪亮, 辉耀\nn. 闪光, 闪耀",('glisn),v,GRE,1586,0.0182849936948297,0.0327868852459016,B1,3,中级,cet6
barge,"n. 驳船\nvt. 用船运输\nvi. 蹒跚, 闯入",(bɑ:dʒ),n,六级 托福 GRE,1592,0.1074120603015075,0.0621859296482412,A2,2,初级,cet6
operative,"a. 动作的, 运转的, 有效的, 关键的, 手术的\nn. 技工, 侦探",('ɒpәrәtiv),n,GRE,1592,0.289572864321608,0.1030150753768844,B2,4,中级,cet6
heart,"n. 心, 心脏, 中心, 内心, 感情, 精神, 心情, 宝贝儿\nvt. 鼓励",(hɑ:t),n,中考 高考 雅思,91598,0.1815323478678573,0.0996746653857071,A2,2,初级,cet6
stationary,"a. 不动的, 静止的, 不变的, 固定的, 停留的\n[计] 定常, 定态, 固定的",('steiʃ(ә)nәri),j,六级 考研 托福 雅思 GRE,1559,0.050673508659397,0.3168697883258499,B2,4,中级,cet6
generalize,"vt. 一般化, 概括, 推广\nvi. 形成概念, 笼统讲",('dʒenәrәlaiz),v,六级 考研 托福 雅思 GRE,1560,0.0788461538461538,0.7923076923076923,B2,4,中级,cet6
vain,"a. 无价值的, 徒然的, 空虚的, 自负的, 愚蠢的",(vein),r,高考 四级 六级 考研 雅思 GRE,1564,0.1265984654731458,0.1630434782608695,A2,2,初级,cet6
enzyme,n. 酶\n[化] 酶,('enzaim),n,托福 雅思 GRE,3034,0.0609756097560975,0.2409360580092287,B1,3,中级,cet6
polar,"a. 两极的, 极地的, 正好相反的, 极性的\nn. 极线, 极面",('pәulә),j,六级 考研 托福 雅思 GRE,3124,0.085787451984635,0.2019846350832266,A2,2,初级,cet6
temptation,"n. 诱惑, 诱惑物\n[法] 诱惑, 诱惑物",(temp'teiʃәn),n,高考 四级 六级 考研 雅思 GRE,3915,0.1261813537675606,0.237037037037037,B2,4,中级,cet6
intensify,vt. 加强\nvi. 强化,(in'tensifai),v,六级 托福 雅思 GRE,3922,0.123916369199388,0.3684344722080571,B2,4,中级,cet6
mighty,"n. 有势力的人\na. 有势力的, 强大的, 有力的\nadv. 很, 极",('maiti),j,六级 托福 雅思 GRE,3924,0.1118756371049949,0.0899592252803262,B1,3,中级,cet6
absurd,"a. 荒谬的, 不合理的, 可笑的\nn. 荒诞",(әb'sә:d),j,高考 六级 考研 托福 雅思 GRE,3924,0.2110091743119266,0.1551987767584098,B1,3,中级,cet6
warrant,"n. 授权, 正当理由, 根据, 证明, 批准, 凭证, 令状, 委任状\nvt. 授权给, 保证, 担保, 批准, 使有正当理由",('wɒ:rәnt),v,六级 考研 托福 GRE,3927,0.1581359816653934,0.4336643748408454,B1,3,中级,cet6
defect,"n. 缺点\n[医] 缺损, 缺陷",(di'fekt),n,四级 六级 考研 托福 雅思 GRE,3934,0.1187086934417895,0.3754448398576512,B1,3,中级,cet6
mold,"n. 模子, 模型, 霉\nv. 形成, 塑造, 发霉",(mәuld),n,托福 GRE,3935,0.1166454891994917,0.2027954256670902,A2,2,初级,cet6
entail,"vt. 使成为必需, 需要, 使承担, 遗传给\nn. 限定继承",(in'teil),v,六级 考研 托福 雅思 GRE,3941,0.0438974879472215,0.6396853590459274,B1,3,中级,cet6
immunity,"n. 免疫, 免疫性, 免除\n[化] 免疫性",(i'mju:niti),n,六级 托福 GRE,3065,0.2600326264274062,0.3122349102773246,B1,3,中级,cet6
ponder,"v. 沉思, 考虑",('pɒndә),v,六级 考研 托福 雅思 GRE,3859,0.063228815755377,0.145374449339207,B1,3,中级,cet6
arctic,"a. 北极的, 极寒的\nn. 北极圈, 北极",('ɑ:ktik),j,高考 六级 托福 雅思 GRE,3877,0.1034304874903275,0.2726334794944545,B1,3,中级,cet6
peninsula,"n. 半岛, 突出的地方, 伊比利亚半岛",(pi'ninsjulә),n,四级 六级 考研 托福 GRE,3888,0.0717592592592592,0.2800925925925926,B2,4,中级,cet6
chore,"n. 零工, 家务\n[经] 零工",(tʃɒ:),n,托福 雅思 GRE,3892,0.0711716341212744,0.092754367934224,A2,2,初级,cet6
marginal,"a. 边缘的, 最低限度的, 有旁注的\n[医] 缘的",('mɑ:dʒinәl),j,六级 考研 雅思 GRE,3894,0.0801232665639445,0.5955315870570108,B1,3,中级,cet6
horizontal,"n. 水平线, 水平面, 水平位置\na. 水平线的, 平坦的, 横的\nn. 水平\n[计] 水平",(.hɒri'zɒntәl),j,四级 六级 考研 托福 GRE,3977,0.0291677143575559,0.4769927080714106,B2,4,中级,cet6
