word,translation,phonetic,pos,tag,total,spoken_ratio,academic_ratio,cefr_standard,difficulty_level,learning_level,dataset_type
sycophant,"n. 奉承者, 谄媚者, 追随者\na. 拍马的, 奉承的",('sikәfәnt),n,GRE,104,0.1057692307692307,0.1153846153846153,B2,4,中级,toefl
poseur,n. 装模作样的人；装腔作势的人,(pәu'zә:),n,GRE,104,0.0192307692307692,0.125,B1,3,中级,toefl
fetter,"n. 脚镣, 羁绊, 束缚\nvt. 束缚, 加脚镣",('fetә),n,托福 雅思 GRE,103,0.029126213592233,0.5242718446601942,B1,3,中级,toefl
obeisance,"n. 敬礼, 鞠躬, 敬重",(әu'beisns),n,GRE,103,0.0097087378640776,0.2427184466019417,B2,4,中级,toefl
querulous,"a. 抱怨的, 爱发牢骚的, 易怒的",('kwerulәs),j,GRE,103,0.0,0.087378640776699,B2,4,中级,toefl
bewilder,"vt. 使迷惑, 使不知所措",(bi'wildә),v,六级 考研 托福 雅思 GRE,102,0.1176470588235294,0.1666666666666666,B1,3,中级,toefl
ostentation,"n. 虚饰, 虚有其表, 卖弄",(.ɒsten'teiʃәn),n,雅思 GRE,102,0.0686274509803921,0.196078431372549,B2,4,中级,toefl
abjure,"vt. 发誓断绝, 公开放弃\n[法] 誓绝, 弃绝, 公开放弃",(әb'dʒuә),v,GRE,102,0.0196078431372549,0.5098039215686274,B1,3,中级,toefl
nubile,a. 适婚的\n[医] 适合结婚的,('nju:bail),j,GRE,102,0.0490196078431372,0.1372549019607843,B1,3,中级,toefl
cacophonous,"a. 发音不和谐的, 粗腔横调的",(kæ'kɒfәnәs),j,GRE,102,0.0686274509803921,0.196078431372549,B2,4,中级,toefl
omnivorous,"a. 无所不吃的, 杂食的, 什么都喜欢的",(ɒm'nivәrәs),j,GRE,102,0.0490196078431372,0.2352941176470588,B2,4,中级,toefl
peevish,"a. 易怒的, 暴躁的, 带怒气的, 撒娇的",('pi:viʃ),j,GRE,101,0.0396039603960396,0.0594059405940594,B1,3,中级,toefl
verified,"a. 已查清的, 已证实的",('verifaid),j,GRE,101,0.0891089108910891,0.2574257425742574,B1,3,中级,toefl
reprove,"vt. 责备, 责骂, 非难\n[法] 共和国, 共和政体, 社团; 责骂, 谴责, 指责",(ri'pru:v),v,GRE,101,0.0198019801980198,0.2574257425742574,B1,3,中级,toefl
eugenic,"a. 优生学的, 优种的\n[医] 优生学",(ju:'dʒenik),j,GRE,100,0.04,0.54,B1,3,中级,toefl
pomposity,n. 炫耀,(pɒm'pɒsiti),n,GRE,100,0.08,0.12,B2,4,中级,toefl
bifurcate,v. (使)分叉\na. 分双叉的,('baifәkeit),v,GRE,100,0.08,0.52,B2,4,中级,toefl
gristle,n. 软骨\n[医] 软骨,('grisl),n,GRE,100,0.03,0.01,B1,3,中级,toefl
anticlimax,"n. 突降法, 虎头蛇尾",(.ænti'klaimæks),n,GRE,100,0.11,0.14,B2,4,中级,toefl
gerrymander,vt. 为政党利益改划选区\nvi. 不公正地划分选区\nn. 改变选举区,('dʒerimændә),v,GRE,100,0.19,0.21,B2,4,中级,toefl
befuddle,"vt. 使昏沉, 使迷惑, 使糊涂",(bi'fʌdl),v,托福 GRE,99,0.0404040404040404,0.1212121212121212,B1,3,中级,toefl
spangle,n. 亮晶晶的小物件\nv. (使)闪烁,('spæŋgl),v,托福 GRE,99,0.0202020202020202,0.0101010101010101,B1,3,中级,toefl
fossilize,"vt. 使成化石, 使陈腐\nvi. 变成化石, 变陈腐",('fɒsilaiz),v,托福 GRE,99,0.0606060606060606,0.2323232323232323,B2,4,中级,toefl
slipshod,"a. 破烂的, 马虎的, 潦草的",('slipʃɒd),j,GRE,99,0.1313131313131313,0.1313131313131313,B1,3,中级,toefl
dilatory,"a. 拖拉的\n[法] 延期的, 拖延的, 慢的",('dilәtәri),j,GRE,99,0.1313131313131313,0.5858585858585859,B1,3,中级,toefl
refectory,n. 餐厅,(ri'fektәri),n,GRE,99,0.0,0.0606060606060606,B2,4,中级,toefl
crochet,"n. 钩针编织品, 钩边\nv. 用钩针编织",('krәuʃei),n,GRE,99,0.0101010101010101,0.0505050505050505,B1,3,中级,toefl
foreknowledge,"n. 预知, 先见之明",('fɒ:nɒlidʒ),n,GRE,98,0.1020408163265306,0.2959183673469387,C1,5,高级,toefl
disjunctive,"a. 分离的, 分隔的\nn. 反意连接词, 选言命题",(dis'dʒʌŋktiv),j,GRE,98,0.0,0.8367346938775511,B2,4,中级,toefl
suffragist,"n. 参政权扩大论者, 妇女参政权论者",('sʌfrәdʒist),n,GRE,98,0.0714285714285714,0.1938775510204081,B2,4,中级,toefl
emote,"vi. 装模作样, 表现感情",(i'mәut),v,GRE,98,0.2142857142857142,0.1122448979591836,A2,2,初级,toefl
serfdom,"n. 农权制, 农奴地位, 农奴境遇, 奴役",('sә:fdәm),n,GRE,98,0.0510204081632653,0.5306122448979592,B1,3,中级,toefl
explicable,"a. 可说明的, 可解释的",('eksplikәbl),j,GRE,98,0.0816326530612244,0.5510204081632653,B2,4,中级,toefl
neologism,"n. 新语, 使用新语, 创造新语\n[医] 新语症; 语词新作, 新词症",(ni:'ɒlәdʒizm),n,GRE,98,0.0204081632653061,0.7346938775510204,B2,4,中级,toefl
dispensable,"a. 不是必要的, 可有可无的",(dis'pensәbl),j,托福 GRE,97,0.1237113402061855,0.4020618556701031,B2,4,中级,toefl
herbivorous,"a. 食草的\n[医] 草食的, 食草的",(hә'bivәrәs),j,GRE,97,0.0206185567010309,0.5567010309278351,B2,4,中级,toefl
centripetal,"a. 向心的\n[医] 向心的, 向中的, 求中的",(sen'tripitәl),j,GRE,97,0.0,0.6494845360824743,B2,4,中级,toefl
braggadocio,"n. 自夸, 吹牛大王",(.brægә'dәutʃiәu),n,GRE,97,0.0824742268041237,0.134020618556701,B2,4,中级,toefl
clairvoyant,"a. 神视的, 有洞察力的\nn. 有洞察力的人, 千里眼",(klєә'vɒiәnt),j,GRE,96,0.0729166666666666,0.2291666666666666,B2,4,中级,toefl
licentious,"a. 放肆的\n[法] 放纵的, 无法无天的, 不守法的",(lai'senʃәs),j,GRE,96,0.0833333333333333,0.34375,B2,4,中级,toefl
numinous,"a. 精神上的, 超自然的",('nju:minәs),j,GRE,96,0.0104166666666666,0.5625,B1,3,中级,toefl
quaff,"v. 狂饮, 大口地喝\nn. 大口喝下的酒, 痛饮",(kwæf),v,GRE,96,0.0104166666666666,0.0416666666666666,A2,2,初级,toefl
valedictory,a. 告别的\nn. 告别辞,(.væli'diktәri),j,GRE,96,0.125,0.1458333333333333,B2,4,中级,toefl
jocular,a. 诙谐的,('dʒɒkjulә),j,GRE,96,0.0520833333333333,0.1979166666666666,B1,3,中级,toefl
spasmodic,"a. 痉挛的, 痉挛性的, 由痉挛引起的, 抽搐的, 间歇的, 突发性的, 一阵阵的\n[医] 痉挛的",(spæz'mɔdik),j,GRE,95,0.0210526315789473,0.3473684210526316,B2,4,中级,toefl
slake,"vt. 消除, 使清凉, 熄灭\n[医] 消, 灭; 消和(石灰); 松, 缓和",(sleik),v,托福 GRE,95,0.0210526315789473,0.1052631578947368,A2,2,初级,toefl
parley,"n. 会谈, 谈判\nvi. 会谈, 谈判\nvt. 讲",('pɑ:li),n,GRE,95,0.0421052631578947,0.2,B1,3,中级,toefl
calumny,"n. 诽谤, 中伤\n[法] 诬告, 诽谤, 中伤",('kælәmni),n,GRE,95,0.0526315789473684,0.5263157894736842,B1,3,中级,toefl
racketeer,"n. 敲诈者, 骗子\nv. 诈骗钱财",(.ræki'tiә),n,GRE,94,0.1063829787234042,0.1489361702127659,B2,4,中级,toefl
pedagogue,"n. 小学教师, 教员, 学究",('pedәgɒg),n,GRE,94,0.0425531914893617,0.6702127659574468,B2,4,中级,toefl
adulterate,"vt. 掺杂\na. 掺假的, 假的, 通奸的",(ә'dʌltәreit),v,GRE,94,0.2340425531914893,0.3404255319148936,B2,4,中级,toefl
sophistry,"n. 诡辩\n[法] 诡辩, 辩术, 诡辩法",('sɒfistri),n,GRE,94,0.1276595744680851,0.4042553191489361,B2,4,中级,toefl
misanthrope,"n. 厌恶人类的人, 不愿与人来往者",('mizәnθrәup),n,GRE,94,0.0425531914893617,0.1489361702127659,B2,4,中级,toefl
stultify,"vt. 使显得愚笨, 使变无效",('stʌltifai),v,GRE,93,0.043010752688172,0.4623655913978494,B1,3,中级,toefl
nonconformist,"n. 不相信英国国教的人, 不符合通常准则的人, 不落俗套的人\na. 违反准则的, 不落俗套的, 违反规范的",('nɔnkәn'fɔmist),n,托福 GRE,93,0.043010752688172,0.4731182795698925,C1,5,高级,toefl
deify,"vt. 奉为神, 奉若神明, 崇拜",('di:ifai),v,GRE,93,0.086021505376344,0.4838709677419355,A2,2,初级,toefl
bonhomie,"n. 愉快, 温和, 和蔼",(bɔnɔ'mi:; (?@) bɔnә'mi:),n,GRE,93,0.021505376344086,0.1182795698924731,B1,3,中级,toefl
investiture,"n. 授职, 封爵\n[法] 授受, 授职, 授权",(in'vestitʃә),n,GRE,93,0.053763440860215,0.6559139784946236,B2,4,中级,toefl
nestling,"n. 刚孵出的雏, 未离巢的雏, 幼儿",('nesliŋ),n,GRE,93,0.0,0.4086021505376344,B1,3,中级,toefl
vegetate,"vi. 植物似地生长, 过呆板单调的生活, 无所事事地生活, (赘疣)生长, 长大",('vedʒiteit),v,GRE,92,0.0543478260869565,0.2934782608695652,B1,3,中级,toefl
insuperable,"a. 不能制胜的, 不能克服的",(in'sju:pәrәbl),j,GRE,92,0.0978260869565217,0.532608695652174,B2,4,中级,toefl
equivocate,"vi. 说模棱两可的话, 支吾",(i'kwivәkeit),v,托福 GRE,92,0.2608695652173913,0.3152173913043478,B2,4,中级,toefl
obdurate,"a. 顽固的, 执拗的, 冷酷的\n[法] 执迷不悟的, 毫不悔改的, 无情的",('ɒbdjurit),j,GRE,92,0.0543478260869565,0.2826086956521739,B1,3,中级,toefl
artless,"a. 无虚饰的, 单纯的, 自然的",('ɑ:tlis),j,GRE,92,0.0543478260869565,0.2608695652173913,B1,3,中级,toefl
sensitization,"n. 敏感化, 致敏作用\n[化] 敏化作用; 致敏作用",(.sensitai'zeiʃәn),n,GRE,92,0.0217391304347826,0.8260869565217391,C1,5,高级,toefl
epicurean,"n. 享乐主义者, 美食家\na. 贪口福的, 享乐主义的",(.epikju'ri:әn),j,GRE,92,0.108695652173913,0.2391304347826087,B2,4,中级,toefl
ellipsis,"n. 省略, 省略符号\n[计] 省略号",(i'lipsis),n,GRE,92,0.0978260869565217,0.5978260869565217,B1,3,中级,toefl
lacerate,"vt. 划破, 割破, 使痛心, 撕碎\na. 撕碎的, 受折磨的",('læsәreit),v,GRE,92,0.0760869565217391,0.0978260869565217,B1,3,中级,toefl
protuberance,"n. 突起, 隆起物\n[医] 隆凸",(prәu'tju:bәrәns),n,GRE,91,0.0219780219780219,0.2197802197802197,B2,4,中级,toefl
porcine,"a. 猪的, 猪似的\n[医] 猪的",('pɒ:sain),j,GRE,91,0.0219780219780219,0.2637362637362637,B1,3,中级,toefl
mordant,"a. 尖酸的, 辛辣的, 有腐蚀性的\nn. 腐蚀剂, 金属箔粘着剂, 媒染剂\nvt. 媒染",('mɒ:dәnt),j,GRE,91,0.0219780219780219,0.1538461538461538,B1,3,中级,toefl
supercilious,"a. 傲慢的, 自大的, 目空一切的",(.sju:pә'siliәs),j,GRE,91,0.0219780219780219,0.0659340659340659,B2,4,中级,toefl
convalesce,"vi. 渐渐康复, 渐愈",(.kɒnvә'les),v,GRE,91,0.0329670329670329,0.1538461538461538,B2,4,中级,toefl
herpetologist,n. 爬虫学者,(),n,GRE,90,0.0888888888888888,0.2,C1,5,高级,toefl
sextant,n. 六分仪,('sekstәnt),n,GRE,90,0.0444444444444444,0.2777777777777778,B1,3,中级,toefl
capitation,"n. 人头税, 每人均摊费\n[经] 按人计算(收费), 人头税",(kæpi'teiʃәn),n,GRE,89,0.0786516853932584,0.3146067415730337,B2,4,中级,toefl
honorarium,"n. 酬金, 谢礼\n[经] 酬金, 谢礼",(.ɒnә'rєәriәm),n,GRE,89,0.1235955056179775,0.3820224719101123,B2,4,中级,toefl
paunchy,"a. 大肚子的, 大腹便便的",('pɒ:ntʃi),j,GRE,89,0.0337078651685393,0.0337078651685393,B1,3,中级,toefl
vim,"n. 精力, 生气, 精神",(vim),n,GRE,89,0.1011235955056179,0.3370786516853932,A1,1,初级,toefl
disquisition,"n. 专题论文, 研究, 探讨",(.diskwi'ziʃәn),n,GRE,89,0.0224719101123595,0.4269662921348314,B2,4,中级,toefl
bilious,"a. 患胆(或肝)病的, 胆汁质的, 坏脾气的\n[医] 胆汁的, 胆汁质的",('biljәs),j,GRE,88,0.0227272727272727,0.1136363636363636,B1,3,中级,toefl
torpid,"a. 麻痹的, 迟缓的, 迟钝的, 蛰伏的\n[医] 迟钝的, 不活泼的, 缓慢的",('tɒ:pid),j,托福 GRE,88,0.0,0.1818181818181818,B1,3,中级,toefl
emasculate,"vt. 阉割, 使柔弱\na. 阉割了的, 柔弱的",(i'mæskjuleit),v,GRE,87,0.2413793103448276,0.3218390804597701,B2,4,中级,toefl
cognizance,"n. 认识, 察知, 审理",('kɒgnizәns),n,托福 GRE,87,0.1034482758620689,0.6091954022988506,B2,4,中级,toefl
pasteurize,vt. 用巴氏法灭菌\n[医] 施行巴氏消毒,('pæstәraiz),v,GRE,86,0.1860465116279069,0.2093023255813953,B2,4,中级,toefl
callus,"n. 皮肤的硬皮, 胼胝, (植物伤口的)愈合组织, 老茧\n[医] 胼胝; 骨痂",('kælәs),n,GRE,85,0.0235294117647058,0.3411764705882353,B1,3,中级,toefl
piddling,"a. 不重要的, 琐屑的",('pidliŋ),j,GRE,85,0.0941176470588235,0.0117647058823529,B1,3,中级,toefl
outfox,vt. 以计取胜,(.aut'fɒks),v,GRE,85,0.1411764705882353,0.0823529411764705,B1,3,中级,toefl
indenture,"n. 契约, 契据, 凹痕\nvt. 以契约束缚",(in'dentʃә),v,托福 GRE,85,0.0705882352941176,0.2235294117647059,B2,4,中级,toefl
derangement,"n. 捣乱, 紊乱, 精神错乱, 混乱, 搅乱, 扰乱\n[计] 错位排列, 重排",(),n,GRE,84,0.0833333333333333,0.5,B2,4,中级,toefl
sneaking,"a. 偷偷逃走的, 暗中的, 卑微的\n[法] 隐密的, 鬼祟的, 卑怯的",('sni:kiŋ),j,GRE,84,0.1785714285714285,0.1071428571428571,B1,3,中级,toefl
fumigate,vt. 熏制\n[医] 熏烟,('fju:migeit),v,托福 GRE,84,0.1904761904761904,0.3571428571428571,B1,3,中级,toefl
ebullience,"n. 沸腾, 热情, 热情洋溢\n[医] 沸腾",(i'bʌljәns),n,GRE,84,0.0238095238095238,0.0714285714285714,B2,4,中级,toefl
obstreperous,"a. 吵闹的, 喧嚣的, 骚乱的, 不守秩序的",(әb'strepәrәs),j,GRE,83,0.1204819277108433,0.2409638554216867,B2,4,中级,toefl
emulsify,vt. 使乳化\n[医] 乳化,(i'mʌlsifai),v,GRE,83,0.108433734939759,0.0481927710843373,B1,3,中级,toefl
insouciant,"a. 漫不经心的, 无忧虑的, 不在意的, 满不在乎的",(in'su:siәnt),j,GRE,82,0.0,0.0853658536585365,B2,4,中级,toefl
toady,"n. 谄媚者, 马屁精\nv. 谄媚, 拍马屁",('tәudi),n,GRE,82,0.1463414634146341,0.0609756097560975,A2,2,初级,toefl
rostrum,"n. 讲坛, 演讲台, 演讲, 演讲者\n[医] 嘴, 喙",('rɒstrәm),n,GRE,82,0.1707317073170731,0.2073170731707317,B1,3,中级,toefl
sidereal,"a. 星的, 恒星的, 恒星引起的, 根据星球运行测定的",(sai'diәriәl),j,GRE,82,0.0,0.4146341463414634,B1,3,中级,toefl
atonal,a. 无调性的,(ei'tәunl),j,GRE,81,0.0864197530864197,0.2098765432098765,B1,3,中级,toefl
unworldly,"a. 非现世的, 非尘世的, 超自然的, 精神上的, 超凡的, 出世的, 天真的",('ʌn'wә:ldli),j,GRE,81,0.037037037037037,0.1481481481481481,B2,4,中级,toefl
numerology,n. 命理学；数字命理学,(.nju:mә'rɔlәdʒi),n,GRE,81,0.037037037037037,0.2222222222222222,B2,4,中级,toefl
phlegmatic,"a. 粘液质的, (正式)平静的, 不动情的, 不动感情的, 冷漠的, 冷淡的, 迟钝的\n[医] 粘液质的, 迟钝的",(fle^'mætik),j,托福 GRE,81,0.0123456790123456,0.2592592592592592,B2,4,中级,toefl
pincers,"n. 钳子, 镊子, 钳形运动, 螯\n[医] 镊子, 乳牙(马)",('pinsәz),n,GRE,81,0.1358024691358024,0.1111111111111111,B1,3,中级,toefl
sopping,a. 浑身湿透的,('sɒpiŋ),j,GRE,80,0.025,0.0,B1,3,中级,toefl
fulsome,"a. 过度的, 过分的, 令人生厌的",('fulsәm),j,托福 GRE,80,0.1,0.325,B1,3,中级,toefl
prudish,"a. 拘守礼仪的, 过分规矩的, 表面正经的",('pru:diʃ),j,GRE,79,0.1518987341772152,0.2025316455696202,B1,3,中级,toefl
vitreous,"a. 玻璃的, 玻璃似的, 玻璃体的\n[医] 玻璃体, 玻璃状的, 透明的",('vitriәs),j,GRE,79,0.0,0.2531645569620253,B1,3,中级,toefl
somnolent,"a. 想睡的, 催眠的\n[医] 瞌睡的; 嗜眠的",('sɒmnәlәnt),j,GRE,79,0.0126582278481012,0.0632911392405063,B2,4,中级,toefl
uproarious,"a. 喧嚣的, 热闹的, 骚动的",(ʌp'rɒ:riәs),j,GRE,79,0.0632911392405063,0.050632911392405,B2,4,中级,toefl
plebeian,"n. 平民, 庶民, 大众, 平庸的人\na. 平民的, 一般的, 普通的, 粗俗的",(pli'bi:әn),j,GRE,78,0.0128205128205128,0.3974358974358974,B1,3,中级,toefl
polymath,n. 博学者,('pɒlimæθ),n,GRE,78,0.0256410256410256,0.4871794871794871,B1,3,中级,toefl
interjection,"n. 感叹词, 插入语",(.intә'dʒekʃәn),n,GRE,78,0.1025641025641025,0.358974358974359,B2,4,中级,toefl
offstage,"n. 台后, 幕内\na. 台后的, 幕内的",(),j,GRE,78,0.1282051282051282,0.1153846153846153,B1,3,中级,toefl
detestable,"a. 可憎的, 可恶的",(di'testәbl),j,GRE,78,0.0512820512820512,0.2435897435897435,B2,4,中级,toefl
misperceive,vt. 误解；看错,(.mispә'si:v),v,GRE,78,0.0769230769230769,0.6025641025641025,B2,4,中级,toefl
perfunctorily,"adv. 敷衍地, 马虎地, 潦草地, 表面地",(pә'fʌŋktәrili),r,GRE,77,0.0,0.1818181818181818,C1,5,高级,toefl
fulminate,"vt. 使爆发, 以严词谴责\nvi. 爆炸, 怒喝, 电闪\nn. 雷酸盐, 烈性炸药",('fʌlmineit),v,托福 GRE,77,0.0909090909090909,0.2207792207792207,B2,4,中级,toefl
friable,"a. 易碎的, 易成粉末的, 脆弱的\n[医] 易碎的, 脆的",('fraiәbl),j,GRE,77,0.0129870129870129,0.4415584415584415,B1,3,中级,toefl
salubrious,"a. 有益健康的, 健康的\n[医] 增进健康的, 适于卫生的",(sә'lu:briәs),j,GRE,77,0.0129870129870129,0.4155844155844156,B2,4,中级,toefl
drizzly,a. 下毛毛雨的,('drizli),j,GRE,77,0.0519480519480519,0.0519480519480519,B1,3,中级,toefl
impolitic,"a. 失策的, 不得当的",(im'pɒlitik),j,GRE,76,0.1842105263157894,0.1578947368421052,B2,4,中级,toefl
enervate,"vt. 使衰弱\na. 衰弱的, 无力的",('enәveit),v,托福 GRE,76,0.0263157894736842,0.3157894736842105,B1,3,中级,toefl
avowal,"n. 公开表示, 坦率承认\n[法] 声明, 公开宣布, 供认",(ә'vauәl),n,GRE,76,0.0,0.4605263157894737,B1,3,中级,toefl
gibe,v. 嘲笑\nn. 嘲笑,(dʒaib),n,托福 GRE,76,0.0394736842105263,0.1578947368421052,A2,2,初级,toefl
fervid,"a. 热的, 热心的",('fә:vid),j,托福 GRE,76,0.0263157894736842,0.1052631578947368,B1,3,中级,toefl
interregnum,"n. 空位期间, 过渡期, 中断",(.intә'regnәm),n,GRE,75,0.1066666666666666,0.3466666666666667,B2,4,中级,toefl
mendacious,"a. 虚假的, 说谎的\n[法] 不诚实的, 好说谎的, 虚假的",(men'deiʃәs),j,GRE,75,0.0666666666666666,0.4,B2,4,中级,toefl
shipshape,"a. 整洁干净的, 整整齐齐的\nadv. 整洁地, 整齐地",('ʃipʃeip),j,GRE,75,0.0933333333333333,0.04,B2,4,中级,toefl
countermand,"vt. 取消, 撤回, 下命令召回\nn. 收回命令, 取消命令",(.kauntә'mɑ:nd),v,GRE,75,0.08,0.3333333333333333,B2,4,中级,toefl
sibilant,a. 咝咝作声的\nn. 齿擦音,('sibilәnt),j,GRE,75,0.0,0.1466666666666666,B1,3,中级,toefl
vagrancy,"n. 漂泊, 流浪, 神思恍惚\n[法] 流氓, 无赖",('veigrәnsi),n,GRE,74,0.081081081081081,0.4189189189189189,B1,3,中级,toefl
imprecation,"n. 祈求, 诅咒",(.impri'keiʃәn),n,GRE,74,0.0,0.2432432432432432,B2,4,中级,toefl
jingoism,"n. 侵略主义, 大国沙文主义",('dʒiŋ^әjiz(ә)m),n,GRE,74,0.081081081081081,0.3513513513513513,B1,3,中级,toefl
discomfiture,"n. 失败, 狼狈, 困窘, 挫败, 败北",(-fitʃә),n,GRE,74,0.027027027027027,0.2702702702702703,B2,4,中级,toefl
braggart,"n. 吹牛者, 自夸者\na. 吹牛的, 自夸的",('brægәt),n,GRE,74,0.0945945945945946,0.1891891891891892,B1,3,中级,toefl
shopworn,a. 陈旧的,('ʃɒpwә:n),j,GRE,74,0.0675675675675675,0.1216216216216216,B1,3,中级,toefl
expiation,"n. 赎罪, 补偿\n[法] 偿罪, 赎罪",(.ekspi'eiʃәn),n,GRE,74,0.0675675675675675,0.5135135135135135,B2,4,中级,toefl
enfeeble,vt. 使衰弱,(in'fi:bl),v,GRE,74,0.0,0.3378378378378378,B1,3,中级,toefl
truculent,"a. 野蛮的, 粗暴的, 致命的, 好斗的",('trʌkjulәnt),j,GRE,74,0.0135135135135135,0.1486486486486486,B2,4,中级,toefl
reportorial,"a. 记者的, 报道的",(.repә'tɒ:riәl),j,GRE,73,0.2465753424657534,0.273972602739726,B2,4,中级,toefl
egotist,n. 自我中心主义者,('egәutist),n,GRE,73,0.1095890410958904,0.1780821917808219,B1,3,中级,toefl
astrolabe,n. 星盘,('æstrәleib),n,GRE,73,0.0,0.1917808219178082,B2,4,中级,toefl
potboiler,"n. (以糊口而写的)粗制滥造文艺作品, 粗制滥造作品的人",('pɒtbɒilә),n,GRE,73,0.0821917808219178,0.136986301369863,B2,4,中级,toefl
striated,"a. 有条纹的, 有线纹的\n[医] 纹状的",('straieitid),j,GRE,73,0.0,0.4657534246575342,B1,3,中级,toefl
betoken,vt. 预示,(bi'tәukn),v,托福 GRE,73,0.0273972602739726,0.4383561643835616,B1,3,中级,toefl
sepulchral,"a. 坟墓的, 埋葬的",(si'pʌkrәl),j,GRE,72,0.0138888888888888,0.2083333333333333,B2,4,中级,toefl
pugilist,n. 拳击手,('pju:dʒilist),n,GRE,70,0.0714285714285714,0.0285714285714285,B1,3,中级,toefl
libelous,"a. 诽谤的, 败坏名誉的, 爱诽谤的, 诽谤性的",('laibәlәs),j,GRE,70,0.2285714285714285,0.2,B1,3,中级,toefl
soporific,"a. 催眠的, 想睡的, 令人麻木不仁的\nn. 催眠剂, 安眠药",(.sәupә'rifik),j,GRE,70,0.0285714285714285,0.0857142857142857,B2,4,中级,toefl
draftsmanship,n. 制图术,('drɑ:ftsmәnʃip; 'dræft-),n,GRE,69,0.0144927536231884,0.2318840579710145,C1,5,高级,toefl
illusive,"a. 幻影的, 错觉的, 迷惑人的",(i'lju:siv),j,托福 GRE,68,0.1764705882352941,0.4558823529411764,B1,3,中级,toefl
dyspeptic,"a. 消化不良的, 引起消化不良的, 患消化不良的\nn. 消化不良者",(dis'peptik),j,GRE,67,0.044776119402985,0.1940298507462686,B2,4,中级,toefl
sybaritic,"a. 奢侈享乐的, 耽于奢侈逸乐的, 骄奢淫逸的","(, sibә'ritik)",j,GRE,67,0.0298507462686567,0.1044776119402985,B2,4,中级,toefl
garble,"vt. 断章取义, 混淆\n[电] 曲解",('gɑ:bl),v,GRE,66,0.1818181818181818,0.1212121212121212,B1,3,中级,toefl
doyen,"n. 老资格, 首席, 老前辈\n[法] 领袖, 首席",('dɒiәn),n,GRE,66,0.1969696969696969,0.2878787878787879,A2,2,初级,toefl
dotage,"n. 老耄, 老迷糊, 溺爱\n[医] 衰老, 老耄",('dɒtidʒ),n,GRE,66,0.0151515151515151,0.1969696969696969,B1,3,中级,toefl
elephantine,"a. 象的, 巨大的, 粗笨的",(.eli'fæntain),j,GRE,65,0.0769230769230769,0.0769230769230769,B2,4,中级,toefl
sixth,"num. 第六, 六分之一",(siksθ),m,中考 高考,8970,0.1131549609810479,0.1817168338907469,A2,2,初级,toefl
optics,n. 光学\n[化] 光学,('ɒptiks),n,四级,1888,0.0413135593220339,0.3347457627118644,B1,3,中级,toefl
villa,n. 别墅,('vilә),n,六级,2908,0.0337001375515818,0.1354883081155433,A2,2,初级,toefl
electrode,n. 电极\n[化] 电极; 焊条; 电焊条,(i'lektrәud),n,六级,1801,0.062187673514714,0.6246529705719045,B2,4,中级,toefl
unpaid,"a. 未付款的, 不支薪水的\n[经] 未付的, 未缴纳的",(.ʌn'peid),j,六级,1567,0.1365666879387364,0.1882578174856413,B1,3,中级,toefl
hydraulic,"a. 与水有关的, 水力的, 水压的\n[电] 水力的",(hai'drɒ:lik),j,六级,1514,0.0501981505944517,0.4075297225891677,B2,4,中级,toefl
principally,"adv. 主要地, 大部分",('prinsәpәli),r,六级,1490,0.1483221476510067,0.5248322147651007,B2,4,中级,toefl
watery,"a. 水的, 湿的, 平淡的, 稀薄的, 水淋淋的",('wɒ:tәri),j,六级,1469,0.0306330837304288,0.0742001361470388,B1,3,中级,toefl
unjust,"a. 不公平的\n[法] 不公正的人; 不公正的, 不公平的, 不合理的",(.ʌn'dʒʌst),j,四级 六级,1431,0.1243885394828791,0.4493361285814116,B1,3,中级,toefl
biased,a. 有偏见的\n[计] 边缘的,('baiәst),j,六级,1425,0.1936842105263158,0.4449122807017543,B1,3,中级,toefl
upwards,"adv. 以上, 向上",('ʌpwәdz),r,四级 六级,1345,0.2037174721189591,0.1501858736059479,B1,3,中级,toefl
rainforest,[生态]雨林,('rein'fɔrist),n,六级,1326,0.0633484162895927,0.3265460030165912,B2,4,中级,toefl
fabrication,"n. 制造, 建造, 虚构的谎言\n[医] 虚谈症",(.fæbri'keiʃәn),n,六级,1296,0.0964506172839506,0.4961419753086419,B2,4,中级,toefl
insistent,"a. 坚持的, 迫切的",(in'sistәnt),j,六级,1296,0.0648148148148148,0.2129629629629629,B2,4,中级,toefl
measurable,"a. 可测量的, 不久的, 重要的",('meʒәrәbl),j,四级 六级,1293,0.0835266821345707,0.5645784996133024,B2,4,中级,toefl
proton,n. 质子\n[化] 质子,('prәutɒn),n,六级,1273,0.03770620581304,0.4823252160251374,B1,3,中级,toefl
peacock,"n. 孔雀, 好炫耀的人\nvi. 炫耀, 神气活现地行走",('pi:kɒk),n,六级,1242,0.074074074074074,0.0990338164251207,B1,3,中级,toefl
modesty,"n. 谦逊, 质朴, 羞怯",('mɒdisti),n,六级,1179,0.0899067005937235,0.3223070398642917,B1,3,中级,toefl
mop,"n. 拖把, 鬼脸\nvt. 用拖把洗擦, 擦, 拭\nvi. 做鬼脸\n[计] 维护操作协议",(mɒp),v,高考 六级,1120,0.06875,0.0553571428571428,A1,1,初级,toefl
regularity,"n. 规则性, 匀整, 正规, 经常\n[医] 规律性",(.regju'læriti),n,六级,1095,0.0511415525114155,0.4611872146118721,B2,4,中级,toefl
